"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"156","7/22/2016","21:11:20","151.2451171875","-44.280875840544","357.242431640625","151.2451171875","-46.6572260186019","312.874145507813","151.0400390625","-54.9286279347935","132.720336914063","151.142578125","-47.4107809180918","187.036743164063","151.2451171875","-38.8368338821082","3.076171875","151.34765625","-28.3451277777378","27.22412109375","151.142578125","-45.6472243921992","207.262573242188","151.2451171875","-56.9391697854585","182.5048828125","153.844802856445","206.402984619141"
"157","7/22/2016","21:11:30","151.2451171875","-44.2345210741874","357.29736328125","151.2451171875","-46.9744576761676","312.764282226563","151.142578125","-54.9603449964196","132.64892578125","151.142578125","-47.2400728069607","187.036743164063","151.2451171875","-38.8763398141414","3.0706787109375","151.34765625","-28.306574090049","27.2186279296875","151.142578125","-45.9262930264226","207.262573242188","151.2451171875","-57.0661601145715","182.5048828125","154.498489379883","205.749298095703"
"158","7/22/2016","21:11:40","151.2451171875","-43.5564986844284","357.302856445313","151.2451171875","-47.2450659856386","312.709350585938","151.142578125","-54.8978753257726","132.56103515625","151.142578125","-46.7379348309231","187.036743164063","151.2451171875","-38.9073121718572","3.065185546875","151.34765625","-28.6485763088309","27.2186279296875","151.142578125","-46.2308525092509","207.262573242188","151.2451171875","-57.0983899231523","182.510375976563","155.163162231445","205.084625244141"
"159","7/22/2016","21:11:50","151.2451171875","-43.6065891785979","357.302856445313","151.2451171875","-47.228401709611","312.703857421875","151.0400390625","-55.0216060492449","132.533569335938","151.142578125","-46.7599219086709","187.036743164063","151.2451171875","-39.3066443834783","3.021240234375","151.34765625","-28.4375443121912","27.2186279296875","151.142578125","-46.2529738778678","207.262573242188","151.2451171875","-56.7576451552355","182.510375976563","155.83332824707","204.430938720703"
"160","7/22/2016","21:12:00","151.34765625","-43.8517310559856","357.302856445313","151.2451171875","-47.2736211077108","312.698364257813","151.142578125","-54.9153697635364","132.533569335938","151.142578125","-47.115597379578","187.036743164063","151.142578125","-39.3655004089209","2.8399658203125","151.34765625","-27.9581869508551","27.2186279296875","151.142578125","-46.3112683233123","207.262573242188","151.2451171875","-56.7265385066507","182.510375976563","156.487014770508","203.771759033203"
"161","7/22/2016","21:12:10","151.2451171875","-44.4352248821682","357.302856445313","151.2451171875","-47.2843399607161","312.69287109375","151.0400390625","-54.8634358219822","132.533569335938","151.142578125","-47.8543436586859","187.036743164063","151.142578125","-39.4363083217122","2.6422119140625","151.34765625","-27.8173036209221","27.2186279296875","151.142578125","-46.2829817829783","207.262573242188","151.2451171875","-56.1041735779978","182.510375976563","157.146194458008","203.118072509766"
"162","7/22/2016","21:12:20","151.2451171875","-44.4224916661266","357.302856445313","151.34765625","-47.23946257216","312.681884765625","151.0400390625","-54.7924447852785","132.533569335938","151.0400390625","-48.2839401488949","187.036743164063","151.2451171875","-39.409572230503","2.5323486328125","151.34765625","-27.823981539594","27.22412109375","151.142578125","-46.2841049429743","207.262573242188","151.2451171875","-56.0282137791379","182.515869140625","157.816360473633","202.458892822266"
"163","7/22/2016","21:12:30","151.2451171875","-44.342649640324","357.308349609375","151.2451171875","-47.2779916650865","312.676391601563","151.0400390625","-54.7843751248725","132.533569335938","151.142578125","-47.7518919338334","187.042236328125","151.142578125","-39.3908203418742","2.493896484375","151.34765625","-27.9821517668567","27.2296142578125","151.142578125","-46.3164690424242","207.26806640625","151.2451171875","-55.8086237916592","182.510375976563","158.47004699707","201.810699462891"
"164","7/22/2016","21:12:40","151.2451171875","-44.307978179578","357.324829101563","151.2451171875","-47.2436009943394","312.665405273438","151.0400390625","-54.7123219694769","132.533569335938","151.142578125","-46.9105840555255","187.042236328125","151.2451171875","-39.3798084906091","2.4664306640625","151.34765625","-28.0689525013301","27.2296142578125","151.142578125","-46.2929803485949","207.279052734375","151.2451171875","-55.3378366294229","182.510375976563","159.123733520508","201.146026611328"
"165","7/22/2016","21:12:50","151.34765625","-43.5859572178018","357.34130859375","151.2451171875","-47.2682494729473","312.64892578125","151.0400390625","-54.9227801778578","132.533569335938","151.142578125","-46.8124662632663","187.042236328125","151.2451171875","-39.37388076224","2.4554443359375","151.34765625","-28.2345941842184","27.2296142578125","151.142578125","-46.2835189464546","207.322998046875","151.2451171875","-55.6769821151715","182.515869140625","159.782913208008","200.497833251953"
"166","7/22/2016","21:13:00","151.34765625","-43.5622365670167","357.38525390625","151.142578125","-47.2488627547555","312.577514648438","151.0400390625","-55.0381604509251","132.533569335938","151.142578125","-46.8986932094809","187.058715820313","151.2451171875","-39.4381029360536","2.449951171875","151.34765625","-28.2971737292129","27.2296142578125","151.142578125","-46.3001588059606","207.35595703125","151.2451171875","-56.4157039777578","182.515869140625","160.442092895508","199.838653564453"
"167","7/22/2016","21:13:10","151.2451171875","-43.6146832555255","357.467651367188","151.2451171875","-47.2528914808281","312.544555664063","151.0400390625","-54.95876742176","132.533569335938","151.142578125","-47.0502953924192","187.086181640625","151.2451171875","-39.424319809581","2.449951171875","151.34765625","-28.0628239543954","27.26806640625","151.142578125","-46.2905753212121","207.361450195313","151.2451171875","-56.41948624224","182.510375976563","161.10676574707","199.190460205078"
"168","7/22/2016","21:13:20","151.2451171875","-44.2845383187919","357.533569335938","151.2451171875","-47.3085367336734","312.533569335938","151.0400390625","-54.9536670777478","132.533569335938","151.142578125","-48.2992981410141","187.366333007813","151.2451171875","-39.4451348942894","2.449951171875","151.34765625","-27.9882070642264","27.4603271484375","151.142578125","-46.3154801732973","207.372436523438","151.2451171875","-56.410075969517","182.515869140625","161.760452270508","198.531280517578"
"169","7/22/2016","21:13:30","151.34765625","-44.2982604039604","357.56103515625","151.142578125","-47.2635981255726","312.528076171875","151.142578125","-54.8834207449545","132.533569335938","151.142578125","-48.4222719523152","187.728881835938","151.2451171875","-39.0338630035804","2.449951171875","151.34765625","-28.02232233248","27.6031494140625","151.142578125","-46.2612999117512","207.432861328125","151.2451171875","-56.3382059380338","182.510375976563","162.408645629883","197.888580322266"
"170","7/22/2016","21:13:40","151.2451171875","-44.3325656168817","357.555541992188","151.2451171875","-47.2234573639764","312.522583007813","151.0400390625","-54.9353180617262","132.533569335938","151.142578125","-47.54753164064","188.02001953125","151.2451171875","-38.9209976322432","2.4334716796875","151.34765625","-28.3771866706671","27.66357421875","151.142578125","-46.2476527792","207.471313476563","151.2451171875","-56.1559854369437","182.510375976563","163.06233215332","197.229400634766"
"171","7/22/2016","21:13:50","151.2451171875","-44.3527824968097","357.566528320313","151.2451171875","-46.8028583619962","312.489624023438","151.0400390625","-54.9485884412441","132.533569335938","151.142578125","-46.9216325315732","188.069458007813","151.2451171875","-38.9521042808281","2.4169921875","151.34765625","-28.3837547149915","27.696533203125","151.142578125","-45.8141723589959","207.482299804688","151.2451171875","-56.0899875789179","182.515869140625","163.710525512695","196.586700439453"
"172","7/22/2016","21:14:00","151.2451171875","-43.8237497221722","357.566528320313","151.142578125","-46.7779046768677","312.3193359375","151.142578125","-54.9068728140014","132.511596679688","151.142578125","-46.9137582033403","188.074951171875","151.2451171875","-38.8872906241024","2.4169921875","151.2451171875","-28.7980908791679","27.7239990234375","151.142578125","-45.7302771905991","207.493286132813","151.2451171875","-56.0888766271827","182.510375976563","164.364212036133","195.927520751953"
"173","7/22/2016","21:14:10","151.2451171875","-43.6302976211221","357.615966796875","151.2451171875","-46.681923330253","312.116088867188","151.142578125","-54.7685776353635","132.412719726563","151.142578125","-46.9046630490249","188.0859375","151.142578125","-38.8326830734273","2.406005859375","151.34765625","-28.6926725469347","27.75146484375","151.142578125","-45.7328043005901","207.498779296875","151.2451171875","-56.0610051677168","182.5048828125","165.023391723633","195.284820556641"
"174","7/22/2016","21:14:20","151.2451171875","-43.558561880508","357.747802734375","151.2451171875","-46.6397682056206","311.984252929688","151.0400390625","-54.6566278835884","132.308349609375","151.142578125","-47.2675413938194","188.091430664063","151.2451171875","-38.8431577612161","2.39501953125","151.34765625","-28.547833740494","27.806396484375","151.142578125","-45.7206937058506","207.504272460938","151.2451171875","-56.0623602846685","182.5048828125","165.671585083008","194.625640869141"
"175","7/22/2016","21:14:30","151.34765625","-44.29868897984","357.901611328125","151.2451171875","-46.6695563620362","311.918334960938","151.142578125","-54.7959119313531","132.264404296875","151.142578125","-48.2732579206721","188.091430664063","151.2451171875","-38.8339405242924","2.3236083984375","151.34765625","-28.4153985270527","27.9052734375","151.142578125","-45.7405687544754","207.515258789063","151.2451171875","-56.1594159582358","182.5048828125","166.325271606445","193.988433837891"
"176","7/22/2016","21:14:40","151.2451171875","-44.321663639964","357.929077148438","151.34765625","-46.7185481127313","311.907348632813","151.142578125","-54.7191585955396","132.138061523438","151.142578125","-48.2287466017002","188.096923828125","151.2451171875","-38.8921739284328","2.1368408203125","151.34765625","-28.172783759656","27.9107666015625","151.142578125","-45.7331705484148","207.70751953125","151.2451171875","-56.1441922569857","182.5048828125","166.978958129883","193.329254150391"
"177","7/22/2016","21:14:50","151.2451171875","-44.2707918171017","357.95654296875","151.2451171875","-47.0986645218122","311.90185546875","151.0400390625","-54.7744986418642","132.083129882813","151.142578125","-47.5310078707071","188.091430664063","151.2451171875","-39.4120749239724","2.054443359375","151.34765625","-28.1088857224923","27.916259765625","151.2451171875","-46.0393903547155","208.031616210938","151.2451171875","-56.0084241883388","182.499389648438","167.627151489258","192.686553955078"
"178","7/22/2016","21:15:00","151.2451171875","-44.1840154991499","357.967529296875","151.2451171875","-47.3397410483448","311.890869140625","151.0400390625","-54.7481043819582","131.940307617188","151.142578125","-46.8589797370137","188.096923828125","151.2451171875","-39.4329754665066","1.9830322265625","151.34765625","-28.252735659806","27.9217529296875","151.142578125","-46.250361310051","208.251342773438","151.2451171875","-55.6321289648965","182.493896484375","168.286331176758","192.038360595703"
"179","7/22/2016","21:15:10","151.2451171875","-43.7478387563556","358.00048828125","151.2451171875","-47.3201101649365","311.890869140625","151.142578125","-54.8137237838984","131.923828125","151.142578125","-46.9168957263726","188.102416992188","151.142578125","-39.3971198044604","1.9390869140625","151.34765625","-27.8794680850485","28.0096435546875","151.142578125","-46.2461738765877","208.27880859375","151.2451171875","-55.6995551894389","182.493896484375","168.934524536133","191.390167236328"
"180","7/22/2016","21:15:20","151.2451171875","-43.4680376264826","358.049926757813","151.34765625","-47.2205640061606","311.890869140625","151.0400390625","-54.9550588194819","131.890869140625","151.142578125","-46.8010393311331","188.10791015625","151.142578125","-39.5714415607961","1.7742919921875","151.34765625","-27.631921180278","28.19091796875","151.142578125","-46.2398744140014","208.27880859375","151.2451171875","-55.5653619864386","182.488403320313","169.58821105957","190.747467041016"
"181","7/22/2016","21:15:30","151.34765625","-43.5893022812681","358.06640625","151.2451171875","-47.1953051145114","311.890869140625","151.142578125","-55.03276439964","131.830444335938","151.142578125","-47.3030308080408","188.102416992188","151.142578125","-39.6224842993099","1.6754150390625","151.34765625","-27.757080270267","28.201904296875","151.142578125","-46.1975605819782","208.284301757813","151.2451171875","-55.5882768920092","182.48291015625","170.236404418945","190.093780517578"
